handle,page_n,ne,type_ne
10419/196165,33,Grant Agreement Number
10419/196165,33,VERPRICING
10419/196165,33,UNDER
10419/196165,33,NCERTAINTY
10419/196165,33,ETH
10419/196165,33,Grant Agreement No.643073
10419/196165,33,ITN
10419/196165,33,CRITICS
10419/196166,31,ITN CRITICS
10419/196166,31,Grant Agreement Number
10419/196166,31,Grant Agreement No.643073
10419/196166,31,ITN
10419/196166,31,CRITICS
10419/196403,13,EU program for cross - border cooperation
10419/196403,13,Free State of Saxony
10419/196403,13,Transnational Educational project
10419/196417,13,References Aichner
10419/196425,14,Czech Sciences Foundation Grant No
10419/196425,14,Grant No.16-19590S
10419/196449,12,PNCDI III
10419/196449,12,CNCS
10419/196449,12,PNCDI
10419/196449,12,III
10419/196460,13,Bio - economy
10419/196461,18,Polish National Science Centre
10419/196468,7,biotechnology Labeling for biotechnology
10419/196468,7,Funding programs
10419/196468,7,public funds Tax incentives
10419/196468,7,INOV
10419/196468,7,REGLEM
10419/196474,14,financial support of NKFI
10419/196474,14,NKFI
10419/196903,23,Spanish Institute for Fiscal Studies
10419/196905,22,Deutsche Forschungsgemeinschaft
10419/196905,22,International Research Training Group
10419/196923,22,PhD programme
10419/196923,22,Eastern Finland
10419/196923,22,Business Education
10419/196924,14,free funding facility for Islamic microfinance institutions
10419/196925,12,Ph . D
10419/196925,12,Industrial and Organizational Psychology
10419/196925,12,DEO
10419/196927,14,Birla Institute of Management Technology
10419/196927,14,Dr. Pooja Ghosh of IIT
10419/196927,14,European Union
10419/196929,23,Introducing aspects of behavioral finance
10419/196929,23,No.specific grant
10419/196929,23,Tunisian listed companies
10419/196930,16,Torres Journal of Global Entrepreneurship Research
10419/196930,16,16 of 16 Funding
10419/196930,16,MENA countries
10419/196930,16,recent European experiences
10419/196930,16,ASEAN
10419/196930,16,MENA
10419/196931,10,Global Entrepreneurship Research
10419/196931,10,No.specific grant
10419/196932,32,SMEs customer satisfaction
10419/196932,32,Federal University
10419/196932,32,data and materials Data
10419/196932,32,Additional file
10419/196932,32,NCA
10419/196932,32,ASI
10419/196932,32,JIA
10419/196933,17,Boz Semerci and Çimen Journal of Global Entrepreneurship Research
10419/196934,8,Gloria Adu - Darko
10419/196934,8,Ghana Business School
10419/196935,17,Sengupta and Sahay Journal of Global Entrepreneurship Research
10419/196935,17,17 of 19 4Source
10419/196935,17,Birla Institute of Management Technology
10419/196935,17,"Greater Noida , and Dr. Srinath Jagannathan of Indian Institute of Management"
10419/196935,17,Dr. Pooja Ghosh of IIT
10419/196935,17,None Authors ’ contributions
10419/196935,17,European Union
10419/196936,14,Mzumbe University
10419/196937,13,No.funding resources
10419/196938,22,ϖ ϑP B ¼
10419/196938,22,Þ ¼
10419/196938,22,ð Þ
10419/196938,22,μϑ−ρζ Þ Funding
10419/196938,22,Real Options Theory
10419/196942,10,Iranian organizations
10419/196942,10,Tarbiat Modares University
10419/196942,10,IAASE
10419/196944,14,No.research funding
10419/196946,17,Global Entrepreneurship Research Editorial Office
10419/196946,17,Miss Rachel Bernales
10419/196946,17,data and materials Data
10419/196946,17,Additional files
10419/196946,17,JEO
10419/196949,14,No.financial and non - financial competing interests
10419/196950,7,graduate course of Research Methods
10419/196950,7,Business Administration
10419/196950,7,Internal Grant Agency of Faculty of Business Administration
10419/196950,7,Grant A
10419/196951,13,providing SMEs
10419/196951,13,Iran Trade Promotion Organization
10419/196952,10,Malaysian Ministry of Higher Education
10419/196952,10,Fundamental Research Grant Scheme
10419/196952,10,Higher Education
10419/196952,10,Grant S
10419/196952,10,MOHE
10419/196952,10,FRGS
10419/196955,24,Global Entrepreneurship Research
10419/196955,24,Indian Institute of Science
10419/196955,24,Venture Intelligence
10419/196956,17,DOCX
10419/196957,13,PhD programme
10419/196957,13,Eastern Finland
10419/196957,13,Business Education
10419/196960,19,Makerere University School of Psychology
10419/196960,19,Year Awards
10419/196960,19,Uganda Employers
10419/196960,19,EYA
10419/196960,19,FUE
10419/196962,18,Economic Cooperation
10419/196962,18,"Dr. Shashikala Gurpur , Director and Dean of Symbiosis"
10419/196962,18,Developing Countries
10419/196962,18,Financial Intermediaries
10419/196964,16,National Science Foundation of China
10419/196964,16,NSFC
10419/196966,14,International Conference on ‘ Finance for Sustainable Growth
10419/196967,12,Industrial and Organizational Psychology
10419/196971,16,Applicable Availability of data
10419/196975,20,Boadi Dairy Research Station of Kwame Nkrumah
10419/196976,16,No.funding support
10419/196976,16,sub - Saharan Africa
10419/196977,17,ICSSR
10419/196982,15,SBIR - applicant firms
10419/196982,15,Federal University
10419/196982,15,SBIR
10419/196988,15,Research Grant Scheme
10419/196988,15,Grant S
10419/196988,15,CBFS
10419/196990,15,Global Entrepreneurship Research
10419/196992,19,MANF
10419/196994,19,Global Advancement
10419/196994,19,Rutgers University
10419/196994,19,Additional files
10419/196994,19,10 - European nations
10419/196994,19,European Commission
10419/196996,15,National Research Foundation of Korea Grant
10419/196996,15,Korean Government
10419/196996,15,National Natural Science Foundation of China
10419/196996,15,NSFC - NRF Scientific Cooperation Program
10419/196996,15,Qing Lan Project
10419/196996,15,333 Project of Jiangsu Province
10419/196996,15,SME finance
10419/196996,15,grant 71411170250
10419/196996,15,NRF
10419/196996,15,SME
10419/197013,13,17 Acknowledgments
10419/197013,13,CONACYT - SENER Fund
10419/197013,13,PAPIIT Project
10419/197013,13,National Autonomous University of Mexico
10419/197013,13,SENER
10419/197013,13,PAPIIT
10419/197015,12,National Council of Science
10419/197015,12,National Program Fund
10419/197015,12,Integral Management of Water Sources
10419/197015,12,WTP
10419/197015,12,CONACYT
10419/197018,18,Agricultural Research
10419/197018,18,FARA
10419/197021,24,28 Acknowledgments
10419/197021,24,Higher Education
10419/197021,24,United Kingdom
10419/197022,18,Sovereign Wealth Funds
10419/197022,18,Caspian Countries
10419/197024,12,Scientiﬁc Research Project Ofﬁce
10419/197024,12,Istanbul University
10419/197040,13,China Postdoctoral Science Foundation
10419/197040,13,National Natural Science Foundation of China
10419/197040,13,Natural Science Foundation of Jiangsu Province
10419/197040,13,Natural Science Foundation of Guangdong Province
10419/197040,13,Asia University
10419/197040,13,"Hang Seng Management College , Lingnan University , Ministry of Science"
10419/197040,13,Hong Kong
10419/197040,13,MOST
10419/197040,13,RGC
10419/197043,15,Urban Climate Change Resilience
10419/197043,15,Southeast Asia
10419/197043,15,Social Sciences and Humanities Research Council of Canada
10419/197043,15,UCRSEA
10419/197043,15,IDRC
10419/197045,13,NBS
10419/197046,12,Taiwan Ministry of Science
10419/197046,12,MOST
10419/197048,10,PDR projects
10419/197048,10,PDR
10419/197054,8,Tay Bac region
10419/197055,13,Deutsche Forschungsgemeinschaft Research Training Group
10419/197058,13,Post Carbon Transition
10419/197061,9,TQM
10419/197061,9,TPM
10419/197061,9,Grant S
10419/197061,9,FRGS
10419/197063,11,Changwon National University
10419/197070,9,CO2 emissions
10419/197070,9,EKC
10419/197072,11,International Institute for Applied Systems Analysis
10419/197072,11,IIASA
10419/197073,10,JSPS KAKENHI Grant Numbers 17K03746
10419/197073,10,Grant N
10419/197073,10,JSPS
10419/197073,10,KAKENHI
10419/197083,18,Polish National Science Centre grant
10419/197083,18,contract No.DEC
10419/197087,21,longstanding view of Caribbean economists
10419/197087,21,Local Caribbean Climate Change Adaptation
10419/197087,21,Research Programme for Sustainable Development
10419/197087,21,Sustainable Water Management
10419/197087,21,Climate Change
10419/197087,21,Caribbean Grant
10419/197087,21,Contract Number
10419/197087,21,ACP
10419/197087,21,RSD
10419/197087,21,Grant 107096-001
10419/197087,21,IDRC
10419/197088,12,Czech Science Foundation project
10419/197090,6,No.external funding
10419/197092,10,No.external funding
10419/197093,9,No.external funding
10419/197094,13,No.external funding
10419/197094,13,Slovak Republic
10419/197094,13,Public Procurement of Selected Commodities
10419/197094,13,Healthcare facilities
10419/197094,13,Grant A
10419/197094,13,VEGA
10419/197095,11,No.external funding
10419/197095,11,Hradec Kralove
10419/197095,11,Czech Republic
10419/197095,11,SPEV
10419/197096,15,No.external funding
10419/197097,14,FuJian Education Bureau
10419/197097,14,grant N
10419/197098,15,No.external funding
10419/197099,12,generous support of USDA
10419/197099,12,TA - CA-15 - 008
10419/197099,12,grant TA-CA-15-008-01
10419/197099,12,USDA
10419/197099,12,USAID
10419/197100,13,No.external funding
10419/197102,12,Cognitive Processes
10419/197102,12,Work Performance
10419/197102,12,Hradec Králové
10419/197102,12,student Tomáš Valenta
10419/197103,12,Czech University of Life
10419/197103,12,IGA
10419/197103,12,PEF
10419/197104,19,No.external funding
10419/197105,11,Technology Agency
10419/197107,27,Seoul National University
10419/197107,27,City University of Hong Kong
10419/197107,27,IREC
10419/197108,12,Islamic banking system
10419/197108,12,Islamic banks
10419/197108,12,No.external funding
10419/197108,12,Islamic banking
10419/197108,12,Gulf Cooperation Council
10419/197109,21,No.external funding
10419/197110,14,No.external funding
10419/197111,20,World Bank
10419/197111,20,grant No.0007746059
10419/197111,20,KCP
10419/197112,15,No.external funding
10419/197113,14,No.external funding
10419/197114,15,French government
10419/197114,15,ANR-10 - LABX-14 - 01
10419/197114,15,French government for its support
10419/197115,7,No.external funding
10419/197116,19,Indian Council for Cultural Relations
10419/197116,19,India Scholarship for PhD Study
10419/197116,19,European Regional Development Fund
10419/197116,19,Tallinn University of Technology
10419/197116,19,ICCR
10419/197117,10,No.external funding
10419/197119,12,No.external funding
10419/197120,12,Eawag - Swiss Federal Institute of Aquatic Science
10419/197121,13,No.external funding
10419/197122,18,West Indies
10419/197122,18,SWF
10419/197222,13,EPSRC Centre for Innovative Manufacturing
10419/197222,13,Emergent Macromolecular Therapies
10419/197222,13,EPSRC
10419/197223,18,European Commission
10419/197223,18,SHARE
10419/197224,9,JSPS KAKENHI Grant Numbers
10419/197224,9,Brain Information Industries of ImPACT
10419/197224,9,Cabinet Office
10419/197224,9,Grant N
10419/197224,9,JSPS
10419/197224,9,KAKENHI
10419/197224,9,PACT
10419/197226,10,Vitality Institute
10419/197226,10,National Institute of Aging
10419/197228,10,American Society of Anesthesiologists
10419/197228,10,LOS
10419/197229,10,Hans Frisch Foundation
10419/197229,10,Friedrich Alexander University of Erlangen
10419/197231,8,CEA
10419/197231,8,MITACS
10419/197232,8,Providing minimal therapy support
10419/197232,8,Health and Care Excellence
10419/197232,8,College London
10419/197232,8,MS Society
10419/197233,22,22 of 23 Acknowledgements
10419/197233,22,Health Education East Midlands
10419/197234,12,NHIA
10419/197234,12,VAT
10419/197235,11,Slovak Republic
10419/197236,5,Shiraz University of Medical Science
10419/197236,5,grant No.92–01–21-7009
10419/197237,8,University of Technology
10419/197237,8,five sub - Saharan countries
10419/197237,8,NHIS
10419/197237,8,UTS
10419/197239,9,Swiss Federal Commission for Technology
10419/197239,9,KTI - Nr
10419/197239,9,grant No.KTI-N
10419/197240,14,European Commission
10419/197240,14,German Ministry of Education
10419/197240,14,Work Package
10419/197240,14,SENSE - Cog project
10419/197240,14,European Union ’s Horizon 2020 research and innovation programme
10419/197240,14,grant agreement No.668648
10419/197240,14,SHARE website
10419/197240,14,SHARE
10419/197240,14,grant agreement No.668648
10419/197241,7,Water Source
10419/197241,7,Log likelihood
10419/197241,7,Noguchi Memorial Institute for Medical Research for financial support
10419/197241,7,Post - doctoral office
10419/197241,7,Noguchi Memorial Institute for Medical Research
10419/197241,7,Post - Doctoral Office of Sponsored Research
10419/197241,7,NHIS
10419/197242,7,Danish Kroner
10419/197242,7,Danish Maritime Fund
10419/197242,7,grant No.2014-057
10419/197242,7,OCJ
10419/197244,14,No.funding support
10419/197245,6,Novo Nordisk
10419/197246,17,Health and Care Excellence
10419/197246,17,Public Policy Acknowledgments
10419/197246,17,Policy Research Programme
10419/197246,17,Wales Assembly Government
10419/197246,17,Health and Care Research Wales
10419/197246,17,FNP
10419/197246,17,SEWTU
10419/197248,6,Deutsche Forschungsgemeinschaft
10419/197248,6,Baden - Württemberg Ministry of Science
10419/197248,6,Ruprecht - Karls - Universität Heidelberg
10419/197249,15,Professor Anu Rammohan
10419/197249,15,research funds of Western Australian University
10419/197249,15,Janani Suraksha Yojana
10419/197250,10,VEGA Project
10419/197250,10,No.1/0945/17 Economic research on quantif
10419/197250,10,Slovak Republic for its cooperation
10419/197250,10,VEGA
10419/197251,20,Grant D
10419/197252,10,DOCX
10419/197254,9,European Union
10419/197255,10,DFG
10419/197257,7,Merck KGaA
10419/197257,7,Merck BV
10419/197258,8,8 of 8 Funding
10419/197258,8,Focused Research of Osaka Sangyo University
10419/197258,8,Grant No.17KO3637
10419/197258,8,JSPS
10419/197260,7,VEGA Project No.1/0846/18
10419/197260,7,Slovak Republic
10419/197260,7,National Health Information Center of Slovakia
10419/197260,7,VEGA
10419/197261,9,Netherlands organization for international co
10419/197261,9,Netherlands Fellowship Programme
10419/197261,9,NUFFIC
10419/197261,9,NFP
10419/197262,9,Eli Lilly
10419/197263,10,LMIC setting
10419/197263,10,Deutsche Forschungsgemeinschaft
